line_item,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024
Statistical discrepancies,0.0,109.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.7,2804.3,-9345.5,-29.6,0.0,0.0,0.0,0.0,5667.3,-886.3,0.0,1305.3,1906.9,-6880.2,1631.2,-4811.6,0.0,0.0,-75397.2,0.0,0.0,0.0,0.0,0.9,3820.6,0.0,0.0,-7958.3,2539.8,0.0,0.0,-84652.20000000001,0.0,0.0,0.0,-0.019,456.827,0.0,0.0,0.341,-122.98,-1163.189,0.0,0.0,4883.905614564639,0.0,0.0,0.0,0.0,0.0,-481.668,-1649.548,0.0,0.0,182.63,2578.0162590353284,0.0,-2.177,463.239,-62.521,178.696,420.757,1074.029,-6496.771,-36694.651,0.012,12.938,3673.149,5.279,16.595,283.556,0.036,-29871.159,-80.456,2652.064,0.751,0.0,164.093396,-161498.9484,0.0,-0.002565869999983761,5.4924953474255744e-12,-153.39748500000132,0.0,2.0177992610115325e-10,0.0,109058.00639999995,0.0,0.0,0.0,0.0,0.0037692327168770134,2323.8661961199987,-3.569167184025446e-11,0.0,52440.94200000001,1296.691390390013,0.0,0.0,0.018927285098470747,31.459450439999998,0.005829725167131983,-8107.213968,-1063.0428419599484,-8720.292485624901,-42953.0461521376,-162.79707326111335,0.0,91.07378106178749,-2.7654950820000006,2690.6435099999944,0.02763156000150957,-8.28951048479962,0.0002700000001141234,-2.842170943040401e-14,-54619.56161622936,-46.59819062399994,-12.1,-20.1,208.7,0.0,0.0,-7260.4,661.7,0.0,-47032.0,-1053.4,0.0,2.2,0.0,0.0,0.0,-38852.3,98.6,0.0,0.2,-7434.3,0.0,,790.3,-67.5,2097.4,-6802.2,-3847.4,-59303.4,-43976.6,-2248.2,42.1,-22309.3,-2.7,3818.212,-4170.1,-1948.2,-55.4,0.0,-236516.1,-46.0
"Stock Changes = begining - end (+,–)",,17.5,,,-1076.9,,-7.7,45.0,,-2993.8,-2915.8,37964.2,,,44.1,,-75.6,,34848.1,,713.9,-4391.9,-410.0,119.9,8971.0,,,21758.7,713.9,,-176.0,,-0.4,-24.9,0.0,,213.2,-19.1,,,92827.50000000001,-488.6,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stock changes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-589.724,-12.645,8.181,,-63.798,-621.814,-821.022,,2509.615,-1394.367,,,,,,-77222.496,1388.048,0.0,,,-2539.863,,80.555,-176.752,73.128,-5529.413,-1430.136,-3591.196,-17285.063,-1542.069,,-546.145,-931.113,-0.362,-3603.83,-10.698,,-113873.984,0.0,-3.88,-17.125,-449.3896439999999,-203.1324,-40.716,0.0,-0.030999999999996586,-5947.402650000001,1675.8627049999998,0.0,29470.010606999993,2695.276916074,0.0,0.0,0.0,0.0,,2596.511123387998,5276.495,-9914.003137499998,0.0,0.0,12063.521,0.0,0.0,202.7130900000001,41.05199999999999,-17003.634543,660.208626,-5408.1720000000005,-30768.224248875005,3169.1939200000006,-108905.19033599999,-1047.8440000000003,4226.969887105,0.0,2923.870238999999,-539.694606,801.2293200000001,-53.8625,0.0,-114874.401431808,-396.0188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Stock changes (+,-)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.297,-1.657,-11.151,0.0,-62.372,1607.978,-1680.984,0.0,-11682.215,-1955.622,0.0,0.0,0.0,0.0,0.0,-35555.056,-4.33,0.0,0.0,4099.835,0.0,0.0,-2611.688,180.312,-7141.887,628.389,-5355.812,-69209.137,4319.101,0.0,-546.644,-5304.265,-0.121,-5322.639,-1965.567,-378.853,60.769,0.0,-137930.659,-169.342
Stocks - beginning of the year (+),,23.3,,,522.8,,56.1,331.4,,1371.2,1693.6,72975.6,,,100.4,,5.0,,40464.5,,1050.5,1238.2,7807.5,211.6,22277.2,,,83713.5,20829.2,,348.3,,,337.2,,,7730.4,,,,263087.49999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stocks - end of the year (-),,-5.7,,,-1599.7,,-63.8,-286.4,,-4365.0,-4609.4,-35011.4,,,-56.4,,-80.6,,-5616.4,,-336.6,-5630.1,-8217.5,-91.7,-13306.1,,,-61954.8,-20115.3,,-524.3,,-0.4,-362.1,,,-7517.2,-19.1,,,-170259.90000000002,-488.6,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stocks at year end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-589.724,-18.349,-67.365,,-63.798,-5085.894,-5195.7,,-32501.81,-1882.986,,,,,,-98450.139,-6043.283,,,,-8156.293,,0.0,-534.256,-451.19,-11307.712,-1521.786,-16897.385,-79239.867,-3141.778,,-914.218,-950.232,-0.362,-11821.322,-286.823,,-285244.737,-40.229,-3.88,-78.354,-747.72676,-221.488,-84.159,,-47.275,-9376.034525000001,-1741.14819,,-1552.7446854999998,-1186.380731068,,,,,,-41719.126896054,-12.997,-9914.003137499998,,,-5057.875,,0.0,-1170.5495299999998,-415.18399999999997,-22329.342063,-856.771734,-22484.0,-110008.08411787501,23.517120000000002,-108905.19033599999,-1947.2880000000002,-6536.579887778,,-15230.236853999999,-792.6489779999999,550.236084,-115.092,,-362278.24682177504,-400.0736,-220.215,-223.145,-95.31,,-62.372,-2123.056,-8653.782,,-46959.139,-3142.003,,,,,,-77274.183,-17.327,,,-958.04,,,-2912.037,-234.872,-29471.229,-228.382,-27731.176,-148449.004,-11638.082,,-2493.932,-15629.233,-0.121,-15486.697,-2326.619,-378.89,-4.361,,-397282.622,-569.416
Stocks at year start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.704,75.546,,,4464.08,4374.678,,35011.424,488.619,,,,,,21227.644,7431.331,,,,5616.43,,80.555,357.505,524.318,5778.299,91.65,13306.189,61954.804,1599.709,,368.073,19.119,,8217.491,276.126,,171370.753,40.229,,61.23,298.33711600000004,18.3556,43.443,,47.244,3428.631875,3417.010895,,31022.755292499995,3881.657647142,,,,,,44315.638019442,5289.492,,,,17121.396,,0.0,1373.26262,456.236,5325.70752,1516.98036,17075.828,79239.859869,3145.6768,,899.444,10763.549774883,,18154.107093,252.95437199999998,250.99323600000002,61.2295,,247403.845389967,4.0548,352.512,221.488,84.159,,,3731.035,6972.798,,35276.924,1186.381,,,,,,41719.127,12.997,,,5057.875,,,300.35,415.184,22329.342,856.772,22375.364,79239.867,15957.183,,1947.288,10324.968,,10164.058,361.052,0.037,65.13,,259351.963,400.074
Textile and leather industry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.136,,,,,48.969,0.0,,,86.437,,,,,,,,10.11,462.318,,,,,,8.654,,,986.772,,,1.148,,,,,,,,,,,346.3128,,,,,21.465778518,,,,61.422,0.0,,,,,,,,526.638399,,,,,,6.9605879999999996,,,0.02919,,962.828755518,,,,,,,,,,,,517.54,,,,,,,,89.434,0.0,,,,,,,,,,,,,,,,,,,607.0,
Textiles and Leather,,,,,,,,,,,,,437.8,,0.1,,,85.5,0.3,,,,8.7,0.2,,,,446.6,45.4,,,,,,,,,,,,1024.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total primary energy consumption,975.7,-40.9,36.9,85.4,-4438.7,0.0,125.5,-1126.1,0.0,25454.1,87696.8,332819.5,-2044.0,0.0,1078.1,471496.0,126.6,0.0,33181.5,33150.5,-18033.5,24499.9,-82405.9,6307.5,4623.6,0.0,55010.7,789281.4,1267430.6,0.0,-175.8,0.0,5.2,-5057.2,0.0,0.0,-84647.5,-148.2,5864.7,0.0,2954345.7000000007,6858.3,64.1,6290.9,2340.555,1811.105,93.312,,-1.147,92457.712,15477.715,,323227.494,6357.52,5222.608,2.949,33124.486,8347.195,6838.641,1247905.689,-6070.193,479320.954,,0.0,-8060.897,92648.59999999999,80.555,-15877.542,-55.223,55354.569,5389.664,-6660.611,839968.426,-2448.115,-25718.494,-7699.954,-90893.505,5.472,-68664.964,-970.678,440.217,2992625.442,157.279,8756.073,417.973,103.36715399999997,177.173396,-308.043,0.0,55.45643413,93791.33630000001,16296.947704999999,0.0,781889.9301439999,19601.288590934997,7453.504799999999,5.0868,31712.6016,13631.094000000001,6741.9828,1382128.2572125318,-3363.3258038800004,8198.570189499964,0.0,0.0,8901.62839039,0.0,0.0,-12068.480302714901,43.25145043999999,32997.07054572517,6834.923256,-7301.8028419600005,912054.5060857501,11990.9948078624,-25763.866065261114,-8066.996,-77390.26253592022,2.7821049180000004,-45805.466202,8093.479019560001,-548.3774224848,1705.8705000000002,1.9091999999999998,3163389.5709218974,-406.821390624,2360.112,51.535,208.674,0.0,88.133,115905.737,15433.918,0.0,663559.83,986.264,8593.801,6.538,40625.975,16036.243,6805.354,1294567.688,-4486.45,0.0,0.0,1573.069,0.0,0.0,-14816.417,33.176,43790.792,5644.567,-6049.34,1049766.992,19752.536,-5687.161,-9253.916,-76755.615,2.854,-45631.593,9710.861,-2798.99,2194.23,1.82,3132269.221,48.004
Transformation Sector - Inputs,975.7,0.0,36.9,85.4,0.0,0.0,0.0,0.0,0.0,56392.7,84892.5,264262.3,0.0,0.0,107.9,471496.0,0.0,0.0,25143.0,33150.5,0.0,1942.5,-56243.7,0.0,-1014.7,0.0,55010.7,451270.9,942418.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21321.7,-1269.9,5864.7,0.0,2362134.4,0.0,0.0,6290.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transformation Sector - Login,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2340.573,0.0,,,,92457.712,50981.025,,316236.586,39.544,,2.949,33124.486,8347.196000000002,6838.642,932936.99,21462.165,479320.954,,,30293.987999999998,92648.59999999999,0.0,0.0,0.0,2561.435,,0.0,420717.009,,,,1876.143,,0.0,0.0,440.182,2484450.598,90.692,,119.262,1005.62132,0.0,0.0,0.0,0.0,93728.28165,48348.073195,0.0,733267.8979639998,0.0,0.0,5.0868,31712.6016,13631.094000000001,6741.9828,1087212.6776933814,19981.760000000002,8085.7863019999995,0.0,0.0,38.098,0.0,0.0,0.0,0.0,2759.5360170000004,0.0,0.0,508025.5261515,0.0,0.0,0.0,0.0,0.0,13261.754348999999,9148.474588,0.0,1083.217,150.0276,2578187.4970298815,0.0,2372.3,0.0,0.0,0.0,0.0,123166.1,60989.0,0.0,700832.7,0.0,0.0,4.4,40626.0,16036.2,6805.4,1162828.8,21554.3,0.0,0.0,2078.1,98431.3,0.0,0.0,0.0,3689.1,0.0,0.0,556694.857,0.0,0.0,0.0,237.1,0.0,12332.1,10945.0,0.0,1016.9,0.0,2820639.712,0.0
Transformation- Outputs (GROSS OUTPUT),0.0,422.4,0.0,0.0,42171.5,19370.9,44.7,3751.4,11317.1,67033.3,0.0,0.0,414281.5,0.0,0.0,0.0,0.0,399075.6,151599.5,0.0,25944.6,0.0,68830.6,1955.9,209450.3,0.0,0.0,0.0,0.0,0.0,381.3,0.0,0.0,15445.9,46058.2,0.0,114405.6,1418.1,0.0,0.0,1654417.5,61053.6,405.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transport Equipment,,,,,,,,,,,,,130.2,,,,,54.1,136.9,,,,2.3,6.7,,,,272.8,97.1,,,,,,,,,,,,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transport Sector,0.0,271.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.2,13633.5,0.0,0.0,0.0,126.6,0.0,11839.3,0.0,6605.8,292.1,517.1,403.3,219900.3,0.0,0.0,13764.1,489.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335825.6,67911.9,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transport equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.345,,,,,117.21,0.0,,,76.499,179.967,,,,,2.789,,0.087,292.839,,,,,,2.756,,,805.492,,,,,,,,,,,,,,197.7552,,,,,108.384277662,,,,255.483,108.016,,,,,2.484594,,,395.63586525000005,,,,,,3.057015,,,,,1070.815951912,,,,,,,,,,,,309.409,,,,,90.594,,,273.088,130.505,,,,,8.558,,,509.555,,,,,,0.329,,,,,1322.0,
Transport sector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1423.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58916.231968,12606.771,0.0,0.0,0.0,0.0,822.068,7.626,0.0,0.0,0.0,185.93321600000002,0.0,82.732,14008.411,101.648,29.915,0.0,204597.437,2240.667,0.0,0.0,0.0,1931.967,0.0,25362.859,0.0,0.0,322318.211,0.0,0.0,0.0,0.0,26.9448,0.0,0.0,0.0,0.0,0.0,0.0,82.16256299999999,101347.915250042,11491.272,0.0,0.0,0.0,0.0,482.348670228,0.0,0.0,0.0,0.0,49572.119999999995,0.0,0.0,15643.62891,0.0,0.0,0.0,227572.752,2298.416868,0.0,0.0,0.0,0.0,0.0,12908.410445999998,0.0,0.0,0.0,0.0,421425.97150727,0.0,0.0,643.1,0.0,0.0,0.0,0.0,0.0,0.0,47.8,106329.5,20988.8,0.0,0.0,0.0,0.0,591.8,0.0,0.0,0.0,63676.3,0.0,,16479.9,0.0,0.0,0.0,232786.6,8006.8,0.0,0.0,0.0,0.0,0.0,16407.0,0.0,0.0,0.0,0.0,465957.5,0.0
Use of transmission and distribution networks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.01,,,,,,,,,,,,,,,,,,42888.219,,,,,,,,,42981.229,,,,,,,,,,,,,,13052.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13052.52,,,,,,,,,,,,94.972,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.972,
Wood and Wood Products,,,,,,,,,,,,,358.7,,19.4,,,31.3,52.8,,,,,,,,,140.3,28.1,,,,,,,,0.0,,,,630.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodworking industry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.721,,,,,24.858,0.0,,,32.258,42.96,,,,,,,1.041,134.981,,,,,,0.611,,,450.092,,,28.662,,,,,,,,,,,65.4156,,,,,21.748470947999998,,,,19.948,46.568999999999996,,,,,,,,12.853853625000001,,,,,,0.0,,,26.769,,193.303924573,,,,,,,,,,,,67.147,,,,,,,,19.63,49.364,,,,,,,,,,,,,,,,,28.346,,164.5,
in Agriculture,,,,,,,,,,,,,,,,,,,,,,,,7.4,,,,,,,0.5,,,,,,,,,,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
in Energy Sector,,,,,0.3,,,,,,,,,,,,,,,,,,,12.3,,,,,,,,,,,,,,,,,23.0,,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
in Industry,,,,,23114.8,,,,,,,,,,,,,,,,,,,523.9,,,,10453.4,1.1,,5.8,,0.3,,,,,,,,34115.5,,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
in Other Sectors,,,,,132.1,,,9.4,,,,,,,,,,,,,,,,76.3,,,,,,,41.8,,4.1,,,,,,,,340.0,,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
in Transport,,,,,308.5,,,0.1,,,,,,,,,,,,,,,,8.0,,,,,,,123.6,,,,,,,,,,444.2,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
in other sectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.942,,112.354,,,13834.086,,,,0.028,,4.433,,14263.49,,293.646,,,,,,,,,,,,,,,,,,,,,,,,,,41.58,,4148.8657140000005,0.352,,12141.038080000002,,,,2.6934000000000005,,,8.279736000000002,,,16387.67333,44.864399999999996,,,,,,,,,,,,,,,,,,,,,,,,4.532,,4148.866,282.26,,10523.345,,,,2.774,,,,6.365,,15047.3,79.134
in the agricultural sector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.953,,7.382,1.001,,,,,,,,,,9.683,,,0.348,,,,,,,,,,,,,,,,,,,,,,,,,10.736,,10.261692,,,,,,,,,,,,,20.997692,,,,,,,,,,,,,,,,,,,,,,,,,1.276,,3.381,3.08,,,,,,,,,,,,7.9,0.131
in the energy sector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,37.771,,55.9,149.408,,1.941,,,,,,,,245.089,,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,45.144,,7.636608000000001,0.44,,0.79648,,,,,,,,,,54.017088,,,,,,,,0.055,,,,,,,,,,,,,,,,120.436,14.036,,,8.096,,1069.421,,,,,,,,,,1212.0,
in the industrial sector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.768,,,,,,,,,,9.116,,,,,,,,42.254,,348.846,56.08,7883.055,23362.477,,,,0.068,,0.989,,31782.551,,1.439,1.46,,,,,,,,,,,,,,,,,,,,,,,,,23.276,,3.57966,5.016,8145.359735625,24829.635199999997,,,,0.08040000000000001,,,,,,33008.690995624995,1.744,,,,,,,,,,,,,,,,,,,,,,,6.962,31.152,,728.66,18.524,9984.159,31905.438,,,,0.026,,1.382,,49.021,,42731.8,6.496
in the transformation sector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2284.731,,,2284.7,
in the transport sector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.232,0.174,,63.132,,,,,,0.037,,2029.618,,0.044,,,26.9448,,,,,,,,,,,,,,,,,,,,,,,,,3936.870294,,,531.9648,,,,,,,,,,4495.779893999999,,,,,,,,,,,,,,,,,,,,,,,,,16.5,,2013.241,,,478.349,,,,,,,,,,2508.1,0.044
of which Chemical/Petrochemical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,7883.055,,,,,,,,,7883.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.57966,,8145.359735625,,,,,,,,,,,8148.9393956250005,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358,,9984.159,,,,,,,,,,,9984.5,
of which in Chemical/Petrochemical,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,10453.4,,,,,,,,,,,,,10453.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
petrochemical industry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.0231999999999,,,,1055.0231999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
